german spd seeks stiffer stance on trade spi;germanys opposition social democrats on tuesday pressed the government to toughen protection against industrial espionage claiming trade thefts cost german companies as much as 20 billions marks 13 billion last yearlongterm snooping by corporate competitors and foreign intelligence services could also undermine german jobs and the countrys economic strength the spd said at a news conferenceit can be very damaging for firms if they face eastern european competitors who can get stolen technology and have the advantage of low labour costs said ernst schwanhold spokesman for the spd fraction in the bundestagit is cheaper to steal than to innovate he saidthe recent case between general motors corp and volkswagen ag offers only one highprofile example damages that may result from trade theft schwanhold saidin that case jose ignacio lopez former purchasing chief at gms adam opel unit is accused in american and german courts of taking production secrets to volkswagen in 1993 he has resigned from vw but the german car maker could face billions of dollars in damage payments if found guiltyabout a thousand cases of espionage against german firms go unnoticed or unreported each year according to the main german police union which joined the spds call for stiffer fines and jail terms trade theftscompanies often dont want thefts to generate negative publicity or judge the penalties too small to warrant the effort said union chief hermann lutzmost involve german companies spying on their german competitors but a growing number involve intelligence services from eastern european countries trying to help firms in their countries compete lutz addedthe spd would not want to use germanys secret service for industrial espionage although the us and russia like france were widely believed to do so he and lutz saida spokesman for kohls christian democrat party said economic spying would likely become a topic of discussion in parliament in the coming week;1
fbi arrests its agent in second russian spy case corrected 2355 gmt;the fbi arrested its own agent earl edwin pitts on wednesday for allegedly selling national security secrets to russia since 1987 for more than 224000 in the second spy case to erupt in a monththe fbi said the arrest of pitts a 13year veteran capped a 16month undercover operation with us agents posing as russian spies and the use of a former russian corrects from kgb officer at the united nations in new york who later became an fbi informantfbi officials unveiled the evidence against pitts including a call from his wife herself an exfbi employee suspicious of his activites and a letter he wrote last week admitting giving the russians all he could from 1987 to 1992nothing was sacred to pitts he was willing to betray his country his agency and his fellow agents us attorney helen fahey whose office will prosecute the case told a news conference at fbi headquartersit marked the second spy case to rock washington and moscow in a month the fbi on nov 18 arrested veteran cia officer harold nicholson on charges of spying for russiapitts who had been in the new york fbi unit responsible for catching russian spies was arrested where he now works at the fbis training facility in quantico virginiapitts a 43yearold lawyer who conducted security briefings for fbi personnel at the facility was taken into custody without incident and invoked his legal right to have an attorney fbi officials saidhe was charged with attempted espionage conspiracy to commit espionage communication of classified information and conveyance without authority of government propertypitts was taken to federal court in alexandria virginia where a federal judge ordered him held in jail pending a bail hearing set tentatively for friday a slightly built man with closecropped brown hair pitts faces a maximum penalty of life in prison prosecutors saidfbi director louis freeh said the agency became suspicious of pitts after it recruited the unidentified russian corrects from kgb official who was described in court papers as a cooperating witnesshe said the fbi at the same time in the spring of 1993 was suspicious a russian role may have penetrated the fbis new york office based on the failure of various operations pittss financial and travel records also raised questionsthe fbi in august 1995 began the undercover or false flag operation with the russian corrects from kgb official who knew pitts in new york contacting him again at his home in virginia he introduced pitts to a us agent posing as a russian spywhen his wife mary a former fbi support employee saw pitts meeting with the russian on august 26 1995 she contacted the fbi about his suspicious activitiesduring the undercover operation pitts made 22 drops of fbi internal classified information officials saidan fbi affidavit said pitts gave the russians sensitive classified documents on us national defence and personal medical and family information about other fbi agents and proposed strategies by which russia might recruit more agentshe also allegedly made plans to smuggle a russian intelligence technical expert into the fbi academy and gave his russian handlers an fbi cipher lock combination an fbi key and his own fbi identification badgefreeh said the fbi had yet to complete the damage assessment from the alleged spying but said pitts did pose a continuing threat to national security pitts allegedly did compromise the identity of fbi asset who reported covertly on russian intelligence mattersthe fbi chief said the case did not appear to be as damaging as that involving aldrich ames the confessed cia turncoat arrested in 1994 for betraying numerous agents and passing along some of the nations most sensitive secret;0
fbi agent jailed on charges of spying for russia;the fbi arrested one of its own agents earl edwin pitts on espionage charges on wednesday for allegedly passing sensitive classified documents to russia since 1987 in exchange for more than 224000pitts 43 who once worked in the new york fbi unit responsible for catching spies was arrested at work at the fbis training facility in quantico virginia and appeared in federal court in alexandria virginia shortly afterwardshe was charged with attempted espionage conspiracy to commit espionage communication of classified information and conveyance without authority of government property federal judge thomas rawles jones ordered that pitts be held in jail pending a bail hearing set tentatively for fridaya slightly built man with closecropped brown hair pitts showed no emotion as the judge informed him of his rights and the maximum penalty in the case which is life imprisonment or the death penalty if certain conditions are metofficials described it as a serious case worse than the one last month when cia officer harold nicholson was arrested on charges of spying for russia pitts appeared on wednesday in the same courtroom where nicholson was charged earliernicholson a 16year cia veteran who had been chief of station in romania and deputy chief in malaysia was accused of spying for moscow since june 1994 in exchange for about 180000 the highestranking cia officer ever indicted for espionage he has pleaded not guiltyan fbi affadavit alleged that pitts conspired with russian spies from july 1987 through the present although he went into a dormant capacity in 1992 and that he received more than 224000 from the russiansit said he gave the russians sensitive classified documents on us national defence and personal medical and family information about other fbi agents and proposed strategies by which russia might recruit additional agentshe also allegedly made plans to smuggle a russian intelligence technical expert into the fbi academy and gave his russian handlers an fbi cipher lock combination an fbi key and his own fbi identification badgepitts who joined the fbi in 1983 was transferred from new york to be a supervisory special agent at fbi headquarters in the early 1990s officials said he was moved to the fbi training facility in 1995 after falling under suspicionattorney general janet reno and fbi director louis freeh called a news conference at 230 pm 1930 gmt at fbi headquarters to discuss the casethe most serious fbi espionage case previously involved richard miller an agent in los angeles who was arrested in 1984 on charges of spying for moscow he later was convictedwashington has long suspected that moscow might have more spies operating in this country after the arrest in 1994 of aldrich ames the confessed cia turncoat who betrayed numerous agents and passed along some of the nations most sensitive secrets but officials said the damage from the fbi case did not appear as great as the ames cas;0
cold war spy habit dies hard;the arrest on wednesday of yet another alleged russian agent inside a us intelligence agency shows the spyagainstspy game dies hard and could complicate postcold war usrussian ties us experts saidfbi director louis freeh said the arrest of one of his own after a 16month sting operation ended a significant threat to our national security and to the integrity of the federal bureau of investigation by the russian intelligence servicebut freeh who spoke at a news conference together with attorney general janet reno acknowledged that us intelligence agencies were continuing their own longstanding efforts to recruit russians and steal moscows secretswith agents like alleged fbi turncoat earl pitts freeh said the russians primary goal was to identify assets and informants that us intelligence agencies have signed uptheyre interested in our recruitment methods theyre interested in all of our secret documents theyre interested in our tradecraft and our techniques freeh told reporterspitts a 13year veteran of the fbi began selling the kgb soviet intelligence service us spycatching secrets in july 1987 the fbi alleged in an affadavit it said he received from the kgb and its russian successor the svrr at least 224000 through october 1992 when he became dormantus attorney helen fahey told the news conference that pitts a 43yearold attorney had given law enforcement personnel posing as russian spymasters personal information about fellow fbi agents who might be vulnerable to recruitment by moscowpitts listened to the charges against him silently at a pretrial hearing in the same alexandria virginia courtroom that was used last month for harold nicholson a 16year central intelligence agency veteran accused of selling moscow national security secrets for 29 months until his nov 16 arrestus officials made clear that pitts alleged sellout did far less damage to us security than nicholsons or that of aldrich ames a 31year cia veteran who confessed in april 1994 to unamasking dozens of soviet and other agents secretly in us paybut the cumulative impact of the case compounding as it does the cold war echoes of the nicholson and ames cases is likely to chill lawmakers considering aid to russia on capitol hill us analysts saidanything that even smacks of being charitable is going to come under greater scrutiny said harley balzer a russia expert at the federally funded us institute of peace and professor at georgetown university its happening anyway and this is simply going to enhance thatat least partly because of the impact of such spy cases balzer said in telephone interview he expected little support for programmes set up to provide food and economic help instead the focus would remain squarely on aid for such tasks as dismantling nuclear weapons and dealing with ecologic ills that could become a common threatbut the fact that both the united states and russia continue to have a huge appetite for each others secrets should come as no surprise experts who have monitored intelligence agencies saidafter engaging in worldwide cloakanddagger mortal combat during the cold war both sides continue their espionage above all to make sure they are not taken by military surprise said loch johnson author of the 1996 book secret agencies us intelligence in a hostile worldother key reasons for continued spying include wanting to know what others are preparing to do at international conferences on a wide range of issues and advancing foreign trade prospects said johnson a veteran staff member of congressional intelligence oversight panelswere going to have spying forever no doubt or at least until men become angels he said and unfortunately were also going to have traders forev;0
fbi agent charged with espionage appears in court;an fbi agent identified as earl edwin pitts appeared in federal court on wednesday after his arrest on charges of passing sensitive classified documents to russia for moneyfederal judge thomas rawles jones ordered that pitts be held in jail pending a bail hearing set tentatively for friday pitts was arrested at work earlier wednesday at the fbis training facility in nearby quantico virginia pitts 43 of spotsylvania virginia was charged with attempted espionage conspiracy to commit espionage communication of classified information and conveyance without authority of government propertyof slight build and with brown hair pitts showed no emotion as the judge informed him of his rights and the maximum penalty in the case which is life imprisonment or the death penalty if certain conditions are metcourt documents alleged that pitts conspired with russian spies from july 1987 through the present although he went into a dormant capacity in 1992 and that he received more than 224000 from the russiansthe documents said pitts gave the russians sensitive classified documents related to the national defense and personal medical and family information about fellow fbi agents as well as proposed strategies by which the russians might recruit additional ag;0
reno to announce fbi spy case involving russia;attorney general janet reno and fbi director louis freeh called a news conference wednesday to announce that an fbi agent has been accused of spying for russia federal officials saidthey said the agent who worked at the fbi facility in nearby quantico virginia was arrested on wednesday the officials said the suspect an fbi agent since 1983 worked on national security matters catching spies at fbi headquarters and at the fbi office in new york the agent most recently had been transferred to the fbi training facility in quantico after falling under suspicion they saidit was not known how long the alleged spying had been going on or how serious the damage had been as a result of the classified documents allegedly passed to moscowthe revelation of the new spy case followed the arrest last month of a cia officer harold nicholson on charges of spying for russiathe news conference at 230 pm 1930 gmt at fbi headquarters will concern a major development in a significant criminal case the fbi and justice department said in a brief statement the two agencies said there also would be an initial appearance in the case at 1 pm 1800 gmt before a federal judge in nearby alexandria virginia;0
egypt extends detention for suspected israel spi;an egyptian court ordered on wednesday an egyptian man suspected of spying for israel detained for another 45 days security sources saidegyptian security sources have said emadeddin abdel hamid has confessed to spying for israel and receiving espionage equipment from azam azam an israeli also detained in egypt on the same chargesazam and two israeli women are charged with recruiting abdel hamid to spy for israels intelligence service mossadisrael insists that azam of arab origin is innocent and demands his releaseazam 35 chief mechanic at an israeliowned textile factory in egypt was arrested in cairo last month by security authorities along with abdel hamidthe official charge sheet detailing accusations against the two men and two women is ready and will be announced any time an egyptian public prosecution source saidegypt in 1979 became the first arab country to sign a peace treaty with israel but ties have cooled sharply since rightwing israeli prime minister benjamin netanyahu took office in jun;0
gm denies plans for talks on vw feud;general motors corp on wednesday denied a press report that it was poised to make a fresh effort to settle its dispute with volkswagen ag saying discussions with vw were neither taking place nor planneda zurichbased spokesman for the giant us carmaker which has been feuding bitterly for over three years with vw over alleged industrial espionage told reuters there are no talks taking place and none are plannedthe wall street journal europe earlier cited sources close to gm as saying that talks between the car giants were expected to resume quickly and a settlement could soon followvw said it did not wish to comment on the reportvw and gm are clashing over allegations that gms former purchasing manager jose ignacio lopez de arriortua stole company secrets when he switched from gm to vw in 1993lopez faces a grand jury investigation by prosecutors in detroit proceedings vw hopes to avoid by reaching an outofcourt settlementattempts at reconciliation have so far failed as vw has not met gms conditions which are that it sever ties with lopez admit wrongdoing and pay damagesvw chief executive ferdinand piech last week expressed his deepest regrets for the events surrounding the dispute but said he would not apologise directly gm said his statement was not enoughgerman press reports last week said top executives from vw and gm would meet this week to try to resolve the crisisthe daily die welt reported that vw supervisory board chairman klaus liesen and lower saxony state premier gerhard schroeder would meet with gm executives john smale and thomas wymanthe newspaper also said vw might attempt to win gm over to an outofcourt settlement by offering to help the us carmaker develop business in china a country where vw already has a strong presencelopez quit vw in late november to prepare his legal defence but vw has said it may still work with lopez on consulting projectslopezs problems would not be entirely averted even if a deal were made with gm german prosecutors have filed criminal charges against him and three other executives for embezzlement and betrayal of corporate secretsif convicted in germany the defendents could face up to five years in prison although legal experts have said firsttime offenders rarely face custodial sentenceslopez has appealed for the us civil lawsuit to be delayed to give him more time to defend himself against the criminal charges he faces in germanyfrankfurt newsroom 49 69 756525;1
vw no comment on gm talks report;germanys volkswagen ag on wednesday declined to comment on a report that it may meet soon with us rival general motors corp to attempt to resolve their industrial espionage disputethe wall street journal europe quoting sources close to gm said talks between the car giants were expected to resume quickly and a settlement could soon followa spokesman for vw said the carmaker did not wish to commentvw and gm have been locked in battle over allegations that gms former purchasing manager jose ignacio lopez de arriortua stole company secrets when he switched from gm to vw in 1993lopez faces a grand jury investigation by prosecutors in detroit proceedings vw hopes to avoid by reaching an outofcourt settlementattempts at reconciliation have so far failed as vw has not met gms conditions which are that it sever ties with lopez admit wrongdoing and pay damagesvw chief executive ferdinand piech last week expressed his deepest regrets for the events surrounding the dispute but said he would not apologise directly gm said this was not enoughgerman press reports last week said top executives from vw and gm would meet this week to try to resolve the crisisthe daily die welt reported that vw supervisory board chairman klaus liesen and lower saxony state premier gerhard schroeder would meet with gm executives john smale and thomas wymanthe newspaper also said vw might attempt to win gm over to an outofcourt settlement by offering to help the us carmaker develop business in china a country where vw already has a strong presencelopez quit vw in late november to prepare his legal defence but vw has said it may still work with lopez on consulting projectslopezs problems would not be entirely averted even if a deal were made with gm german prosecutors have filed criminal charges against him and three other executives for embezzlement and betrayal of corporate secret;1
gm says no talks with vw plan;general motors gm said there were no talks currently taking place with volkswagen ag over a settlement of their industrial espionage dispute nor were any talks plannedthere are no talks taking place and none are planned said a spokesman at gm europes zurich headquarters in response to inquiries the wall street journal europe quoting sources close to gm said talks between the two car companies were expected to resume quickly and a settlement could soon followa vw spokesman declined to comment on the report zurich editorial 41 1 631 7340;1
gm denies plans for talks on vw feud;general motors corp wednesday denied a press report that it was poised to make a fresh effort to settle its dispute with volkswagen ag saying discussions with vw were neither taking place nor planneda zurichbased spokesman for the giant us carmaker which has been feuding bitterly for over three years with vw over alleged industrial espionage told reuters there are no talks taking place and none are plannedthe wall street journal europe earlier cited sources close to gm as saying that talks between the car giants were expected to resume quickly and a settlement could soon followvw said it did not wish to comment on the reportvw and gm are clashing over allegations that gms former purchasing manager jose ignacio lopez de arriortua stole company secrets when he jumped from gm to vw in 1993lopez faces a grand jury investigation by prosecutors in detroit proceedings vw hopes to avoid by reaching an outofcourt settlementattempts at reconciliation have so far failed as vw has not met gms conditions which are that it sever ties with lopez admit wrongdoing and pay damagesvw chief executive ferdinand piech last week expressed his deepest regrets for the events surrounding the dispute but said he would not apologise directly gm said his statement was not enoughgerman press reports last week said top executives from vw and gm would meet this week to try to resolve the crisisthe daily die welt reported that vw supervisory board chairman klaus liesen and lower saxony state premier gerhard schroeder would meet with gm executives john smale and thomas wyman the newspaper also said vw might attempt to win gm over to an outofcourt settlement by offering to help the us carmaker develop business in china a country where vw already has a strong presencelopez quit vw in late november to prepare his legal defence but vw has said it may still work with lopez on consulting projectslopezs problems would not be entirely averted even if a deal were made with gm german prosecutors have filed criminal charges against him and three other executives for embezzlement and betrayal of corporate secretsif convicted in germany the defendents could face up to five years in prison although legal experts say firsttime offenders rarely face custodial sentenceslopez has appealed for the us civil lawsuit to be delayed to give him more time to defend himself against the criminal charges he faces in germani;1
vw gm to meet soon for talks report;germanys volkswagen ag and us general motors corp may meet in the next few days in a fourth attempt to resolve their dispute over alleged industrial espionage the wall street journal europe reported on wednesdayciting sources close to gm the newspaper said talks between the car giants are expected to resume quickly and a settlement might follow soonofficially vw declined comment and gm said no talks were yet planned the newspaper saidneither vw nor gm were immediately available when contacted on wednesday morning by reuters for separate confirmation of the planned talksvw and gm have been locked in battle over allegations that gms former purchasing manager jose ignacio lopez de arriortua stole company secrets when he switched from the us carmaker to vw in 1993lopez faces a grand jury investigation by prosecutors in detroit proceedings vw hopes to avoid by reaching an outof courtsettlementattempts to settle have so far failed as vw has not met gms conditions which are that it sever ties with lopez admit wrongdoing and pay damagesa german court also last week said it was filing charges against lopez and three other executives for embezzlement and betrayal of corporate secretsfrankfurt newsroom 49 69 756525;1
russia keeps tightlipped in latest us spy storm;russia said on thursday it had no comment to make on the arrest of a us agent on charges of spying for moscow but warned against any attempt to use the incident to harm relations between the two countriesthe fbi arrested its own agent earl edwin pitts on wednesday for allegedly selling us security secrets to russia since 1987 for more than 224000 in the second spy case to erupt in a monthi have no statement to make and no information on this incident but i want to say that we are firmly opposedto all attempts at artificially complicating relations between russia and the united states foreign ministry spokesman mikhail demurin told a regular news briefingwe support the constructive development of relations between our two countries he addedthe fbi said the arrest of pitts a 13year veteran capped a 16month undercover operation with us agents posing as russian spies and the use of a former russian officer at the united nations in new york who later became an fbi informantit marked the second spy case to rock washington and moscow in a month on november 18 the fbi arrested veteran cia officer harold nicholson on charges of spying for russiaitartass news agency on thursday quoted vyacheslav trubnikov the head of russias foreign intelligence service as saying he suspected a political motive in its public unmasking of alleged russian agents by the united statesthe overwhelming majority of such publications about the activity of russian foreign intelligence carry specific political aims and have only an indirect relation to the intelligence itself tass quoted trubnikov as sayinghe added that some circles abroad objected to russia pursuing a more vigorous foreign policy referring to moscows more nationalist stance in recent years after the initial euphoria that accompanied the fall of soviet communismearlier this week russia itself complained of foreign espionage activity on its soil saying it posed a major threat to national security despite the end of the cold warthe chief of the federal security service fsb successor to the sovietera kgb said his organisation had exposed some 400 employees of foreign intelligence organisations and 39 russian citizens working for them in the past two years alonethe fsb has also uncovered more than 100 attempts by russian citizens to pass on intelligence to foreign organisations on their own initiative nikolai kovalyov told reporterstrubnikov said it would be hypocritical for russia to say it would cease all intelligence activity in foreign countries including the united statesnot a single selfrespecting state can exist without a secret service tass quoted him as saying but theres no need to make drama out of this axiom;0
lawyer says accused fbi spy to plead not guilti;jailed fbi agent earl edwin pitts will plead not guilty to charges of selling classified information to russia and seek pretrial release on bail his courtappointed lawyer said on thursdayhe is innocent and is going to enter a plea of not guilty the lawyer nina ginsberg said in a telephone interview with reuters she said she would seek to have bail set for pitts a 13year veteran of the federal bureau of investigation arrested on wednesday after a 16month undercover investigationmeanwhile justice department spokesman john russell said a federal grand jury in the washington suburb of alexandria virginia formally indicted pitts late on thursday a copy of the indictment was not immediately availableginsberg described pitts 43 as being in a somber mood when she visited him in jail on wednesday in alexandria where he was being held until at least his next court appearancerussell said a bail hearing for pitts which had been tentatively set for friday was now scheduled for monday ginsberg said she asked the judge to postpone it because she needed more time to preparei expect to defend mr pitts with every available defence every possible right that he has he will have the benefit of it said ginsberg who has practiced criminal law for 17 yearsshe said she had not yet decided whether to ask the judge to appoint an additional lawyer or investigator to help her with the casethe government has alleged that pitts began to spy for the former soviet union in 1987 while working in the new york fbi unit responsible for catching kgb spies an fbi affadavit alleged he had given up everything he could to moscow from 1987 to 1992 for at least 224000fbi director louis freeh told a senate judiciary committee hearing i would not underestimate the seriousness of the damage allegedly caused by pittsfreeh said russian intelligence had escalated its efforts to spy on the united states especially in economic espionagei think that russian aggression has been unabated even in the postcold war its escalating its a serious problem its a continuing problem said freeh whose agency is responsible for catching spies in the united statesfreeh said at least 23 foreign intelligence services were targeting the united states and its economic infrastructurebut he said us counterintelligence efforts had improved which might be one reason why spies in the cia and fbi have been uncoveredthe arrest of pitts on wednesday came exactly a month after agents took into custody harold nicholson the highestranking cia official to be charged with spying for russia justice department spokesman russell said a new grand jury indictment of nicholson also was handed up late on thursdaysecretary of state warren christopher said money appeared to be the main motive behind the recent spy casesits a sad and tragic event to see these americans who are selling out their country for financial gain that seems to be the motivating factor in this new era selling out your country for just a pittance he told a news conferenceattorney general janet reno vowed at her weekly justice department news briefing to conduct a thorough review of the pitts case to determine whether further steps must be taken;1
alleged fbi spy to plead not guilty lawyer say;jailed fbi agent earl edwin pitts will plead not guilty to charges of selling classified information to russia and seek pretrial release on bail his courtappointed lawyer said on thursdayhe is innocent and is going to enter a plea of not guilty the lawyer nina ginsberg said in a telephone interview with reuters she said she would seek to have bail set for pitts a 13year veteran of the federal bureau of investigation arrested on wednesday after a 16month undercover investigationginsberg described pitts 43 as being in a somber mood when she visited him in jail on wednesday night in the washington suburb of alexandria where he was being held until at least his next court appearanceshe said she had asked judge thomas rawles jones to postpone until monday a bail hearing that had been tentatively scheduled to take place on friday afternoon ginsberg said she needed more time to preparei expect to defend mr pitts with every available defence every possible right that he has he will have the benefit of it said ginsberg of alexandria va who has practiced criminal law for 17 yearsshe said she had not yet decided whether to ask the judge to appoint an additional lawyer or investigator to help her with the casethe government has alleged that pitts began to spy for the former soviet union in 1987 while working in the new york fbi unit responsible for catching kgb spies an fbi affadavit alleged he had given up everything he could to moscow from 1987 to 1992 for at least 224000fbi director louis freeh told a senate judiciary committee hearing i would not underestimate the seriousness of the damage allegedly caused by pittsfreeh said russian intelligence had escalated its efforts to spy on the united states especially in economic espionagei think that russian aggression has been unabated even in the postcold war its escalating its a serious problem its a continuing problem said freeh whose agency is responsible for catching spies in the united statesfreeh said at least 23 foreign intelligence services were targeting the united states and its economic infrastructurebut he said us counterintelligence efforts had improved which might be one reason why spies in the cia and fbi have been uncoveredthe arrest of pitts on wednesday came exactly a month after agents took into custody harold nicholson the highestranking cia official to be charged with spying for russiasecretary of state warren christopher said money appeared to be the main motive behind the recent spy casesits a sad and tragic event to see these americans who are selling out their country for financial gain that seems to be the motivating factor in this new era selling out your country for just a pittance he told a news conferenceattorney general janet reno vowed at her weekly justice department news briefing to conduct a thorough review of the pitts case to determine whether further steps must be takenwe are now going to go back and review everything matters that we couldnt review while the investigation was ongoing because it was covert and see if there is anything else that we can learn from all that we find she saidthe fbi said the arrest of pitts capped a 16month undercover operation with us agents posing as russian spies and the use of a former russian official at the united nations in new york who later became an fbi inform;1
fbi begins damage assessment in russian spy cas;us investigators on thursday tried to assess the full extent of the damage caused by a veteran fbi agent accused of selling national security secrets to russian intelligence agenciesfbi director louis freeh responding to questions at a senate judiciary committee hearing said the damage assessment was incomplete involving earl edwin pitts a 13year agent who faces espionage chargesi would not underestimate the seriousness of the damage freeh saidpitts 43 whose alleged espionage began while he worked in the new york fbi unit responsible for catching russian spies was charged with passing along everything he could to moscow from 1987 to 1992 for more than 224000freeh said russian intelligence had escalated its efforts to spy on the united states especially in economic espionagei think that russian aggression has been unabated even in the postcold war its escalating its a serious problem its a continuing problem said freeh whose agency is responsible for catching spies in the united statesfreeh said at least 23 foreign intelligence services were targeting the united states and its economic infrastructurebut he said us counterintelligence efforts had improved which might be one reason why spies in the cia and fbi have been uncoveredthe arrest of pitts on wednesday came exactly a month after agents took into custody harold nicholson the highestranking cia official to be charged with spying for russiasecretary of state warren christopher said money appeared to be the main motive behind the recent spy casesits a sad and tragic event to see these americans who are selling out their country for financial gain that seems to be the motivating factor in this new era selling out your country for just a pittance he told a news conferenceattorney general janet reno vowed at her weekly justice department news briefing to conduct a thorough review of the pitts case to determine whether further steps must be takenwe are now going to go back and review everything matters that we couldnt review while the investigation was ongoing because it was covert and see if there is anything else that we can learn from all that we find she saidthe fbi said the arrest of pitts capped a 16month undercover operation with us agents posing as russian spies and the use of a former russian official at the united nations in new york who later became an fbi informantsen arlen specter the chairman of the intelligence committee said he believed pitts caused considerable damage but the full extent of the damage wont be known for some time the pennsylvania republican saidspecter told nbcs today programme he was satisfied with the security checks the us government had in place while it pursued pittsfbi officials have described it as the most serious spy case since aldrich ames a confessed cia turncoat arrested in 1994 for betraying numerous agents and passing along some of the nations most sensitive secretsthe fbi and the cia both are very sensitive now to spies after the aldrich ames case a great deal is being done that wasnt being done before said specter theyre working very hard;1
us senator thinks fbi agent caused big damag;the head of the us senate intelligence committee said on thursday he believed an fbi agent arrested for allegedly selling national security secrets to russia had caused considerable damageconsiderable but the full extent of the damage wont be known for some time said sen arlen specter a pennsylvania republicanthe fbi arrested earl edwin pitts on wednesday for allegedly selling secrets to russia since 1987 for more than 224000 in the second spy case to erupt in a monththe fbi said the arrest of pitts a 13year veteran capped a 16month undercover operation with us agents posing as russian spies and the use of a former russian officer at the united nations in new york who later became an fbi informantspecter told nbcs today programme he was satisfied with the security checks the us government had in place while it pursued pittsthe fbi and the cia both are very sensitive now to spies after the aldrich ames case a great deal is being done that wasnt being done before said specter theyre working very hardspecter noted that it was impossible to know what you dont know but it is entirely conceivable that there are more spies and theyre trying very hard to ferret them outfbi director louis freeh said on wednesday the pitts case did not appear to be as damaging as that involving aldrich ames the confessed cia turncoat arrested in 1994 for betraying numerous agents and passing along some of the nations most sensitive secretsthe pitts incident was the second spy case to rock washington and moscow in a month the fbi on nov 18 arrested veteran cia officer harold nicholson on charges of spying for russia;0
us says may seek death penalty in cia spy cas;the government said on friday it may seek the death penalty in the case of former cia station chief harold nicholson on the basis of newly disclosed evidence in the espionage case against himat a federal court hearing in alexandria virginia on an abortive fresh defence motion for bail prosecutors described the potentially highly incriminating evidence as including 10 rolls of undeveloped film containing dozens of highly classified documents relating to russia and stilluncracked coded messages on a computer disknicholson the highest ranking central intelligence agency officer ever to face espionage charges is accused of selling national security secrets to moscow for 29 months until his nov 16 arrest at dulles airport outside washingtonthe united states is still reviewing the numerous documents nicholson attempted to pass on november 16 1996 to determine whether any meet the statutory requirements for the death penalty prosecutors said in a memorandum opposing the renewed bail requestin announcing nicholsons indictment on nov 21 us attorney helen fahey who has overall responsibility for the prosecution said statutory conditions for the death sentence had not been met based on the state of the investigation to date at that time she said nicholson a 16year cia veteran faced life imprisonment without parole if convictedunder us espionage statutes the death penalty may be imposed if death resulted from the crime or if the defendant gave away the most sensitive national security secrets such as spy satellite or nuclear weapons technologyassistant us attorney rob chesnut who is leading the prosecution told the court that us experts had not yet cracked the 45 or 65character code used to encrypt the computer disk he said had been found along with the film rolls in a leadlined carryon bagnicholson was arrested by federal bureau of investigation agents as he prepared to fly to zurich allegedly to meet with russian spymasters who paid him more than 180000chief us district court judge james cacheris rejected the defence request to revoke a magistrates order that nicholson be held without bail until his trial he ruled that now that nicholson faces possible execution if convicted he has an even stronger incentive to flee and would pose an unacceptable danger to the community if releasedcacheris agreed to a defence request to delay the start of nicholsons trial so his courtappointed lawyers could have more time to prepare he set a trial date of april 14 two weeks sooner than they had sought but later than march 10 when the trial was originally due to beginthe possibility that the government could seek the death penalty may increase pressure on nicholson to cooperate in assessments of the national security harm he allegedly causedaldrich ames a confessed cia turncoat was sentenced to life imprisonment in april 1994 as part of a deal under which he admitted betraying soviet and east bloc spies who were secretly on the us payrollthe government said at least 10 of those agents were later killed or disappeared as part of the deal ames wife rosario who pleaded guilty with him was jailed for at least four years less than might have otherwise been the caseat the hearing prosecutors disclosed they had arranged to move nicholson 46 from alexandria city jail where has been detained since his arrest to a more secure local facilty that they did not identify liam ogrady one of nicholsons two colead counsels opposed the move as an attempt to isolate him from the company of other inmatesamong those currently being held at the alexandria jail with nicholson was earl edwin pitts a 43yearold fbi supervisor arrested on wednesday on charges of selling spycatching secrets to moscow for at least 224000;0
indictment lists charges against fbi ag;a us federal grand jury has indicted fbi agent earl edwin pitts on 12 counts of spying for russia and related crimes the justice department said on fridaythe indictment by the grand jury meeting in alexandria virginia was returned and announced on thursday and details were released on friday pitts 43 was arrested on wednesdaythe indictment charged pitts a 13year fbi veteran with conspiracy to commit espionage attempted espionage communication of classified information without authority and conveyance without authority of us propertyaccording to the indictment pitts allegedly began providing counterintelligence information to the soviet unions intelligence service the kgb in 1987 while he was assigned to the fbis new york officethe indictment alleged that pitts provided a wide range of sensitive classified information to the kgb and its russian successor organisation and received substantial sums of money in returnit alleged he continued his activities after he was assigned to the washington fbi office in 1989 and engaged in attempted espionage and other crimes until his arrestif convicted pitts faces a maximum penalty of life in prison on the espionage conspiracy and each of the attempted espionage charges 10 to 15 years in prison on each of the other charges and a 250000 fine on each count of the indictmentpitts is scheduled to appear in federal court on monday for a detention hearing and for arraignment on dec 30pitts lawyer nina ginsberg said thursday he is innocent and is going to enter a plea of not guilty she said she would seek to have pitts released on bail;0
